fiscalDateEnding,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2014-10-31,USD,89000000,665000000,576000000,159000000,-109000000,405000000,189000000,562000000,None,-7000000,None,7000000,None,0,36000000,6000000,-119000000,-35000000,7000000,-81000000,-89000000,-109000000,-106000000,-84000000,USD,5038000000,2437000000,542000000,1589000000,None,231000000,2632000000,629000000,None,1825000000,186000000,1639000000,1978000000,31000000,1047000000,617000000,116000000,2111000000,1360000000,198000000,563000000,None,139000000,347000000,None,499000000,None,None,499000000,154000000,200000000,2927000000,6544000000,5791000000,3687000000,286000000,USD,-118000000,32000000,18000000,-23000000,132000000,54000000,55000000,60000000,-72000000,-84000000,-61000000,-123000000,None,114000000,114000000,None,74000000,74000000,None,None,None,None,-67000000,None,-307000000,-5000000,-84000000,2014-11-20,-0.1,-0.2,0.1,50,post-market
2014-07-31,USD,535000000,714000000,179000000,166000000,-55000000,376000000,166000000,538000000,None,-7000000,None,7000000,None,23000000,34000000,6000000,-47000000,-18000000,7000000,-28000000,-43000000,-55000000,-34000000,-29000000,USD,5201000000,2621000000,849000000,1914000000,6000000,169000000,2611000000,589000000,982000000,1834000000,199000000,1323000000,2234000000,31000000,1065000000,538000000,108000000,2123000000,1421000000,145000000,536000000,None,278000000,744000000,None,499000000,499000000,None,499000000,150000000,166000000,3078000000,6430000000,5949000000,3000000,284950000,USD,-84000000,273000000,30000000,-277000000,-60000000,50000000,70000000,-110000000,-361000000,-57000000,-468000000,-174000000,None,152000000,152000000,None,55000000,55000000,None,None,None,None,-148000000,None,-725000000,1000000,-29000000,2014-08-21,-0.01,0.07,-0.08,-114.2857,post-market
2014-04-30,USD,1678000000,2380000000,702000000,158000000,1487000000,533000000,186000000,673000000,None,-8000000,None,8000000,None,3000000,35000000,5000000,1489000000,505000000,8000000,980000000,986000000,1487000000,1502000000,984000000,USD,5610000000,3438000000,1574000000,2633000000,None,277000000,2203000000,566000000,None,1468000000,155000000,1313000000,2937000000,31000000,1059000000,526000000,107000000,2372000000,1683000000,193000000,None,None,492000000,283000000,None,499000000,None,None,499000000,226000000,190000000,3238000000,6278000000,6033000000,3471000000,284000000,USD,1388000000,24000000,9000000,-102000000,-392000000,11000000,38000000,-381000000,483000000,984000000,-409000000,-32000000,None,23000000,23000000,None,54000000,54000000,None,None,None,None,13000000,None,949000000,2000000,984000000,2014-05-20,3.53,3.5,0.03,0.8571,pre-market
2014-01-31,USD,138000000,774000000,636000000,164000000,-55000000,461000000,186000000,602000000,None,-8000000,None,8000000,None,0,36000000,5000000,-54000000,-17000000,8000000,-42000000,-46000000,-55000000,-41000000,-37000000,USD,4718000000,2541000000,625000000,1331000000,None,435000000,2222000000,573000000,None,1453000000,158000000,1295000000,1666000000,45000000,706000000,552000000,106000000,2483000000,1790000000,225000000,None,None,182000000,293000000,None,499000000,None,None,499000000,260000000,194000000,2235000000,6254000000,5103000000,3376000000,284000000,USD,332000000,10000000,10000000,634000000,300000000,11000000,46000000,315000000,104000000,-37000000,-121000000,5000000,None,2000000,2000000,None,56000000,56000000,None,None,None,None,51000000,None,208000000,-8000000,-37000000,2014-02-20,0.02,0.02,0,0,pre-market
2013-10-31,USD,91000000,614000000,523000000,133000000,-77000000,376000000,176000000,509000000,None,-8000000,None,8000000,None,5000000,39000000,10000000,-34000000,-23000000,8000000,-57000000,-12000000,-77000000,-16000000,-11000000,USD,4068000000,1950000000,417000000,1116000000,None,137000000,2163000000,563000000,None,1408000000,158000000,1250000000,1389000000,45000000,699000000,492000000,102000000,1844000000,1153000000,168000000,None,None,128000000,291000000,None,499000000,None,None,499000000,155000000,192000000,2224000000,5986000000,5196000000,2995000000,288000000,USD,-190000000,47000000,33000000,-127000000,198000000,54000000,47000000,154000000,-207000000,-17000000,949000000,-1350000000,None,1400000000,1400000000,None,55000000,55000000,None,None,None,None,-1328000000,None,-592000000,-1000000,-11000000,2013-11-21,-0.06,-0.09,0.03,33.3333,pre-market
2013-07-31,USD,507000000,634000000,127000000,127000000,-60000000,297000000,144000000,567000000,None,-7000000,None,7000000,None,0,42000000,2000000,-46000000,-30000000,7000000,-46000000,-25000000,-60000000,-37000000,-16000000,USD,5486000000,2396000000,1009000000,1661000000,None,130000000,3173000000,555000000,945000000,1395000000,149000000,1100000000,741000000,83000000,652000000,543000000,102000000,1955000000,1280000000,137000000,527000000,None,220000000,745000000,None,499000000,None,None,499000000,156000000,167000000,3531000000,4952000000,5262000000,3000000,299503000,USD,-194000000,317000000,4000000,-261000000,-50000000,63000000,62000000,-141000000,-432000000,-60000000,-138000000,-68000000,None,0,0,None,51000000,51000000,None,None,None,None,-20000000,None,-403000000,-3000000,-16000000,2013-08-20,-0.11,None,None,None,pre-market
2013-04-30,USD,1469000000,2170000000,701000000,145000000,1282000000,514000000,166000000,664000000,None,-8000000,None,8000000,None,4000000,42000000,5000000,1242000000,420000000,8000000,858000000,822000000,1282000000,1255000000,822000000,USD,5810000000,2700000000,1412000000,1995000000,None,312000000,3198000000,588000000,None,2324000000,165000000,2159000000,1462000000,88000000,583000000,392000000,110000000,2240000000,1546000000,231000000,466000000,None,485000000,290000000,None,499000000,None,None,499000000,223000000,195000000,3570000000,5038000000,5334000000,3245000000,297000000,USD,1449000000,9000000,9000000,-52000000,-423000000,57000000,32000000,-229000000,424000000,822000000,-345000000,-90000000,None,92000000,92000000,None,51000000,51000000,None,None,None,None,-48000000,None,1013000000,-1000000,822000000,2013-05-21,2.97,2.93,0.04,1.3652,pre-market
2013-01-31,USD,272000000,961000000,689000000,166000000,84000000,481000000,169000000,634000000,None,-7000000,None,7000000,None,1000000,42000000,6000000,84000000,13000000,7000000,65000000,71000000,84000000,97000000,71000000,USD,5089000000,1912000000,399000000,678000000,None,541000000,3265000000,599000000,None,2378000000,187000000,2191000000,854000000,88000000,279000000,536000000,112000000,2297000000,1596000000,213000000,694000000,None,183000000,305000000,None,499000000,None,None,499000000,267000000,202000000,2792000000,4986000000,4563000000,3186000000,296000000,USD,256000000,12000000,12000000,529000000,374000000,58000000,45000000,357000000,110000000,71000000,-2000000,-71000000,None,100000000,100000000,None,51000000,51000000,None,None,None,None,-32000000,None,183000000,0,71000000,2013-02-21,0.33,0.3,0.03,10,pre-market
2012-10-31,USD,108000000,639000000,531000000,139000000,-73000000,349000000,168000000,496000000,None,-8000000,None,8000000,None,2000000,40000000,5000000,-44000000,-25000000,8000000,-54000000,-15000000,-73000000,-31000000,-19000000,USD,4494000000,1334000000,216000000,558000000,None,184000000,3235000000,595000000,None,2392000000,201000000,2191000000,967000000,75000000,342000000,427000000,98000000,1749000000,1074000000,167000000,461000000,None,135000000,258000000,None,499000000,None,None,499000000,142000000,176000000,2745000000,4941000000,4543000000,3114000000,296000000,USD,-145000000,58000000,44000000,-185000000,129000000,54000000,70000000,1000000,-132000000,2000000,0,-33000000,None,100000000,100000000,None,50000000,50000000,None,None,None,None,-27000000,None,-177000000,1000000,-19000000,2012-11-15,-0.03,-0.06,0.03,50,pre-market
2012-07-31,USD,460000000,651000000,191000000,146000000,-47000000,272000000,128000000,468000000,None,-7000000,None,7000000,None,-3000000,41000000,2000000,-26000000,-30000000,7000000,-32000000,0,-47000000,-17000000,4000000,USD,4684000000,1523000000,393000000,744000000,None,183000000,3236000000,543000000,852000000,2413000000,213000000,1286000000,443000000,75000000,351000000,543000000,94000000,1940000000,1265000000,139000000,485000000,None,231000000,758000000,None,499000000,0,499000000,999000000,144000000,166000000,2744000000,4911000000,4612000000,3000000,295289000,USD,-182000000,386000000,7000000,-332000000,-61000000,57000000,71000000,-114000000,-385000000,-45000000,-143000000,-139000000,None,107000000,107000000,None,44000000,44000000,None,None,None,None,-103000000,None,-466000000,-2000000,4000000,2012-08-21,0.03,0.06,-0.03,-50,pre-market
2012-04-30,USD,1264000000,1933000000,669000000,145000000,1282000000,467000000,163000000,664000000,None,-12000000,None,12000000,None,9000000,42000000,4000000,1194000000,372000000,12000000,858000000,754000000,1282000000,1210000000,822000000,USD,5116000000,2330000000,859000000,1522000000,-325000000,294000000,2876000000,555000000,None,2021000000,138000000,1883000000,1645000000,90000000,663000000,509000000,102000000,2281000000,1587000000,209000000,410000000,None,467000000,779000000,None,499000000,None,None,499000000,218000000,195000000,2835000000,4878000000,4677000000,3007000000,295000000,USD,1278000000,19000000,19000000,32000000,-399000000,52000000,33000000,-297000000,400000000,734000000,-17000000,-679000000,None,207000000,207000000,None,45000000,45000000,None,None,None,None,-153000000,None,582000000,0,822000000,2012-05-17,2.51,2.48,0.03,1.2097,pre-market
2012-01-31,USD,354000000,1003000000,649000000,166000000,84000000,439000000,164000000,634000000,None,-16000000,None,16000000,None,3000000,44000000,4000000,133000000,62000000,16000000,65000000,118000000,84000000,153000000,71000000,USD,4962000000,2174000000,277000000,959000000,-330000000,592000000,2847000000,564000000,None,2020000000,134000000,1886000000,1652000000,59000000,682000000,542000000,104000000,2739000000,2053000000,212000000,626000000,500000000,500000000,765000000,None,999000000,None,None,999000000,258000000,187000000,2223000000,4752000000,3991000000,2975000000,297000000,USD,260000000,14000000,15000000,416000000,366000000,61000000,48000000,426000000,87000000,118000000,-15000000,-300000000,None,331000000,331000000,None,44000000,44000000,None,None,None,None,-270000000,None,-56000000,-1000000,71000000,2012-02-21,0.51,0.45,0.06,13.3333,pre-market
2011-10-31,USD,79000000,579000000,500000000,139000000,-73000000,328000000,163000000,496000000,None,-15000000,None,15000000,None,11000000,44000000,4000000,-49000000,-30000000,15000000,-54000000,-70000000,-73000000,-30000000,-19000000,USD,4683000000,1880000000,333000000,1051000000,-321000000,166000000,2862000000,560000000,None,2037000000,151000000,1886000000,1724000000,59000000,718000000,524000000,106000000,2322000000,1636000000,168000000,419000000,500000000,500000000,766000000,None,998000000,None,None,998000000,128000000,187000000,2361000000,4484000000,3917000000,2919000000,300000000,USD,-110000000,28000000,30000000,-168000000,73000000,72000000,44000000,-5000000,-151000000,-64000000,-50000000,-226000000,None,255000000,255000000,None,45000000,45000000,None,None,None,None,-210000000,None,-389000000,-3000000,-19000000,2011-11-17,-0.1,-0.12,0.02,16.6667,pre-market
2011-07-31,USD,429000000,593000000,164000000,159000000,-58000000,293000000,88000000,472000000,None,-15000000,None,15000000,None,0,44000000,-29000000,-55000000,2000000,15000000,-56000000,-57000000,-58000000,-69000000,-57000000,USD,5110000000,2254000000,722000000,1421000000,None,171000000,2923000000,561000000,963000000,2066000000,180000000,960000000,768000000,67000000,699000000,590000000,111000000,2494000000,1805000000,129000000,446000000,500000000,500000000,771000000,None,1999000000,500000000,499000000,1999000000,141000000,190000000,2616000000,4316000000,4031000000,3000000,300597000,USD,-172000000,274000000,None,-237000000,-7000000,63000000,59000000,-94000000,-283000000,-61000000,-283000000,-190000000,None,250000000,250000000,None,0,None,None,None,None,None,-200000000,None,-647000000,-2000000,-57000000,2011-08-18,0.02,None,None,None,pre-market
2011-04-30,USD,1210000000,1833000000,623000000,154000000,1102000000,444000000,164000000,583000000,None,-15000000,None,15000000,None,6000000,42000000,15000000,1098000000,364000000,15000000,732000000,692000000,1102000000,1128000000,734000000,USD,5567000000,2644000000,1369000000,1828000000,165000000,266000000,3004000000,565000000,None,2113000000,203000000,1910000000,1251000000,81000000,459000000,383000000,111000000,2746000000,2044000000,196000000,376000000,500000000,500000000,781000000,None,978000000,500000000,None,978000000,218000000,204000000,2821000000,4117000000,4088000000,2835000000,303000000,USD,1138000000,28000000,None,35000000,-347000000,61000000,31000000,-215000000,167000000,688000000,-24000000,-184000000,None,250000000,250000000,None,0,None,None,None,None,None,-180000000,None,936000000,6000000,734000000,2011-05-19,2.33,2.27,0.06,2.6432,pre-market
2011-01-31,USD,254000000,863000000,609000000,162000000,193000000,418000000,158000000,556000000,None,-15000000,None,15000000,None,6000000,41000000,16000000,147000000,29000000,15000000,119000000,72000000,193000000,178000000,118000000,USD,4979000000,2024000000,433000000,892000000,None,481000000,3044000000,576000000,None,2133000000,222000000,1911000000,None,89000000,459000000,528000000,109000000,2707000000,1504000000,199000000,None,None,237000000,1281000000,None,998000000,None,None,998000000,256000000,205000000,2272000000,3959000000,3400000000,2820000000,308000000,USD,258000000,0,None,375000000,314000000,61000000,84000000,333000000,42000000,73000000,519000000,-455000000,None,530000000,530000000,None,0,None,None,None,None,None,-466000000,None,321000000,-1000000,118000000,2011-02-17,0.32,0.3,0.02,6.6667,pre-market
2010-10-31,USD,37000000,517000000,480000000,123000000,-80000000,310000000,156000000,448000000,None,-15000000,None,15000000,None,8000000,37000000,15000000,-105000000,-41000000,15000000,-55000000,-69000000,-80000000,-75000000,-64000000,USD,4943000000,2010000000,112000000,1174000000,185000000,147000000,3022000000,547000000,None,2153000000,242000000,1911000000,None,89000000,1062000000,363000000,99000000,2328000000,1136000000,158000000,None,None,125000000,1259000000,None,998000000,None,None,1192000000,130000000,194000000,2615000000,3486000000,3327000000,2762000000,316000000,USD,-211000000,28000000,None,-95000000,146000000,56000000,51000000,12000000,-229000000,-70000000,285000000,-177000000,None,330000000,330000000,None,0,None,None,None,None,None,-176000000,None,-102000000,1000000,-64000000,2010-11-18,-0.12,-0.12,0,0,pre-market
2010-07-31,USD,385000000,537000000,152000000,152000000,-64000000,291000000,138000000,449000000,None,-15000000,None,15000000,None,1000000,37000000,17000000,-62000000,-14000000,15000000,-48000000,-48000000,-64000000,-30000000,-48000000,USD,5198000000,2295000000,214000000,1622000000,None,135000000,2994000000,510000000,882000000,256000000,256000000,1914000000,4000000,91000000,1408000000,511000000,91000000,2377000000,1221000000,143000000,None,None,301000000,1205000000,None,977000000,0,998000000,977000000,134000000,158000000,2821000000,3315000000,3397000000,3000000,313861000,USD,-151000000,282000000,None,505000000,2000000,58000000,63000000,65000000,-271000000,-64000000,-31000000,-32000000,None,150000000,150000000,None,None,None,None,None,None,None,-36000000,None,-216000000,-2000000,-48000000,2010-08-19,-0.05,-0.1,0.05,50,pre-market
2010-04-30,USD,1014000000,1592000000,578000000,162000000,1067000000,411000000,141000000,598000000,None,-15000000,None,15000000,None,5000000,36000000,15000000,990000000,302000000,15000000,692000000,579000000,1067000000,1020000000,688000000,USD,5427000000,2577000000,430000000,1929000000,168000000,204000000,2942000000,518000000,None,2105000000,252000000,1853000000,None,92000000,1499000000,275000000,91000000,2569000000,1407000000,166000000,None,None,469000000,1162000000,None,998000000,None,None,1162000000,187000000,164000000,2858000000,3266000000,3445000000,2668000000,314000000,USD,1044000000,28000000,None,-132000000,312000000,55000000,34000000,264000000,379000000,576000000,-934000000,-19000000,None,200000000,200000000,None,None,None,None,None,None,None,-24000000,None,93000000,2000000,688000000,2010-05-20,1.89,1.82,0.07,3.8462,pre-market
2010-01-31,USD,268000000,822000000,554000000,175000000,122000000,365000000,144000000,560000000,None,-15000000,None,15000000,None,2000000,36000000,27000000,119000000,46000000,15000000,80000000,115000000,122000000,161000000,73000000,USD,4778000000,1916000000,337000000,946000000,166000000,468000000,2954000000,518000000,None,2122000000,269000000,1853000000,None,92000000,609000000,313000000,87000000,2522000000,1354000000,159000000,None,None,137000000,1168000000,None,998000000,None,None,1168000000,234000000,170000000,2256000000,3220000000,2869000000,2599000000,314000000,USD,245000000,0,None,-320000000,-267000000,68000000,34000000,-318000000,72000000,138000000,-54000000,-168000000,None,250000000,250000000,None,None,None,None,None,None,None,-165000000,None,24000000,1000000,73000000,2010-02-18,0.38,0.32,0.06,18.75,pre-market
2009-10-31,USD,28000000,477000000,449000000,154000000,-94000000,263000000,141000000,455000000,None,-16000000,None,16000000,None,5000000,39000000,32000000,-112000000,-42000000,16000000,-64000000,-68000000,-94000000,-64000000,-70000000,USD,4454000000,1636000000,313000000,927000000,158000000,160000000,2910000000,522000000,None,2082000000,258000000,1824000000,None,92000000,614000000,293000000,81000000,2182000000,1020000000,114000000,None,None,118000000,1162000000,None,998000000,None,None,1162000000,140000000,164000000,2272000000,3059000000,2759000000,2565000000,320000000,USD,-140000000,28000000,None,109000000,-69000000,75000000,32000000,-13000000,-113000000,-68000000,22000000,-248000000,None,300000000,300000000,None,None,None,None,None,None,None,-235000000,None,-366000000,0,-70000000,2009-11-19,-0.1,-0.16,0.06,37.5,pre-market
2009-07-31,USD,264863000,475774000,210911000,156000000,-118000000,76581000,152000000,419000000,None,None,None,15125000,None,10000000,44000000,85551000,-122000000,-51000000,None,-72000000,-66000000,-118000000,-10255000,-71000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-20,-0.1,-0.12,0.02,16.6667,pre-market
2009-04-30,USD,1276716000,1434408000,157692000,164000000,765000000,75335000,130000000,488000000,None,None,None,12642000,None,6000000,36000000,63019000,759000000,274000000,None,485000000,496000000,765000000,843522000,485000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-20,1.68,1.61,0.07,4.3478,pre-market
2009-01-31,USD,612816000,790976000,178160000,168000000,111000000,71088000,140000000,494000000,None,None,None,11686000,None,6000000,36000000,65361000,104000000,19000000,None,86000000,76000000,111000000,193656000,85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-19,0.34,0.27,0.07,25.9259,pre-market
2008-10-31,USD,321058000,481379000,160321000,149000000,-75000000,65097000,136000000,388000000,None,None,None,25610000,None,-1000000,33000000,60742000,-89000000,-37000000,None,-52000000,-59000000,-75000000,6311000,-52000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-19,-0.09,-0.12,0.03,25,pre-market
2008-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-21,-0.08,-0.08,0,0,pre-market
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-20,1.39,1.33,0.06,4.5113,pre-market
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-21,0.4,0.36,0.04,11.1111,pre-market
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,-0.1,-0.12,0.02,16.6667,pre-market
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-22,-0.02,-0.05,0.03,60,pre-market
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-17,1.13,1.08,0.05,4.6296,pre-market
2007-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-22,0.45,0.42,0.03,7.1429,pre-market
2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-16,-0.12,-0.12,0,0,pre-market
2006-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-22,-0.03,-0.04,0.01,25,pre-market
2006-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-17,0.9,0.88,0.02,2.2727,pre-market
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-16,0.49,0.48,0.01,2.0833,pre-market
2005-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-16,-0.13,-0.15,0.02,13.3333,pre-market
2005-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-24,-0.04,-0.05,0.01,20,pre-market
2005-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-17,0.78,0.77,0.01,1.2987,pre-market
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-17,0.41,0.38,0.03,7.8947,pre-market
2004-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-17,-0.11,-0.13,0.02,15.3846,pre-market
2004-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18,-0.03,-0.04,0.01,25,pre-market
2004-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-19,0.6,0.58,0.02,3.4483,pre-market
2004-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-18,0.39,0.35,0.04,11.4286,pre-market
2003-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-11-19,-0.12,-0.13,0.01,7.6923,pre-market
2003-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-19,-0.02,-0.04,0.02,50,pre-market
2003-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-14,0.53,0.51,0.02,3.9216,pre-market
2003-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-13,0.31,0.28,0.03,10.7143,pre-market
2002-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-13,-0.1,-0.12,0.02,16.6667,pre-market
2002-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-08-14,-0.04,-0.06,0.02,33.3333,pre-market
2002-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-15,0.38,0.36,0.02,5.5556,pre-market
2002-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-02-13,0.31,0.29,0.02,6.8966,pre-market
2001-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-15,-0.06,-0.08,0.02,25,pre-market
2001-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-08-21,-0.04,-0.05,0.01,20,pre-market
2001-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-22,0.28,0.27,0.01,3.7037,pre-market
2001-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-20,0.24,0.22,0.02,9.0909,pre-market
2000-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-21,-0.08,-0.08,0,0,pre-market
